Country/Region,Province/State,Date,RecordsNo,Records,Lat,Long
Greece,,4/26/20,2517,Confirmed,39.0742,21.8243
Guatemala,,4/26/20,500,Confirmed,15.7835,-90.2308
Guinea,,4/26/20,996,Confirmed,9.9456,-9.6966
Guyana,,4/26/20,74,Confirmed,5,-58.75
Haiti,,4/26/20,74,Confirmed,18.9712,-72.2852
Holy See,,4/26/20,9,Confirmed,41.9029,12.4534
Honduras,,4/26/20,627,Confirmed,15.2,-86.2419
Hungary,,4/26/20,2500,Confirmed,47.1625,19.5033
Iceland,,4/26/20,1792,Confirmed,64.9631,-19.0208
India,,4/26/20,27890,Confirmed,21,78
Indonesia,,4/26/20,8882,Confirmed,-0.7893,113.9213
Iran,,4/26/20,90481,Confirmed,32,53
Iraq,,4/26/20,1820,Confirmed,33,44
Ireland,,4/26/20,19262,Confirmed,53.1424,-7.6921
Israel,,4/26/20,15443,Confirmed,31,35
Italy,,4/26/20,197675,Confirmed,43,12
Jamaica,,4/26/20,350,Confirmed,18.1096,-77.2975
Japan,,4/26/20,13441,Confirmed,36,138
Jordan,,4/26/20,447,Confirmed,31.24,36.51
Kazakhstan,,4/26/20,2717,Confirmed,48.0196,66.9237
Kenya,,4/26/20,355,Confirmed,-0.0236,37.9062
"Korea, South",,4/26/20,10738,Confirmed,36,128
Kuwait,,4/26/20,3075,Confirmed,29.5,47.75
Kyrgyzstan,,4/26/20,682,Confirmed,41.2044,74.7661
Latvia,,4/26/20,812,Confirmed,56.8796,24.6032
Lebanon,,4/26/20,707,Confirmed,33.8547,35.8623
Liberia,,4/26/20,124,Confirmed,6.4281,-9.4295
Liechtenstein,,4/26/20,82,Confirmed,47.14,9.55
Lithuania,,4/26/20,1438,Confirmed,55.1694,23.8813
Luxembourg,,4/26/20,3723,Confirmed,49.8153,6.1296
Madagascar,,4/26/20,124,Confirmed,-18.7669,46.8691
Malaysia,,4/26/20,5780,Confirmed,2.5,112.5
Maldives,,4/26/20,214,Confirmed,3.2028,73.2207
Malta,,4/26/20,448,Confirmed,35.9375,14.3754
Mauritania,,4/26/20,7,Confirmed,21.0079,10.9408
Mauritius,,4/26/20,332,Confirmed,-20.2,57.5
Mexico,,4/26/20,14677,Confirmed,23.6345,-102.5528
Moldova,,4/26/20,3408,Confirmed,47.4116,28.3699
Monaco,,4/26/20,94,Confirmed,43.7333,7.4167
Mongolia,,4/26/20,38,Confirmed,46.8625,103.8467
Montenegro,,4/26/20,321,Confirmed,42.5,19.3
Morocco,,4/26/20,4065,Confirmed,31.7917,-7.0926
Namibia,,4/26/20,16,Confirmed,-22.9576,18.4904
Nepal,,4/26/20,52,Confirmed,28.1667,84.25
Netherlands,Aruba,4/26/20,100,Confirmed,12.5186,-70.0358
Netherlands,Curacao,4/26/20,16,Confirmed,12.1696,-68.99
Netherlands,Sint Maarten,4/26/20,74,Confirmed,18.0425,-63.0548
Netherlands,,4/26/20,37845,Confirmed,52.1326,5.2913
New Zealand,,4/26/20,1469,Confirmed,-40.9006,174.886
Nicaragua,,4/26/20,13,Confirmed,12.8654,-85.2072
Niger,,4/26/20,696,Confirmed,17.6078,8.0817
Nigeria,,4/26/20,1273,Confirmed,9.082,8.6753
North Macedonia,,4/26/20,1386,Confirmed,41.6086,21.7453
Norway,,4/26/20,7527,Confirmed,60.472,8.4689
Oman,,4/26/20,1998,Confirmed,21,57
Pakistan,,4/26/20,13328,Confirmed,30.3753,69.3451
Panama,,4/26/20,5779,Confirmed,8.538,-80.7821
Papua New Guinea,,4/26/20,8,Confirmed,-6.315,143.9555
Paraguay,,4/26/20,228,Confirmed,-23.4425,-58.4438
Peru,,4/26/20,27517,Confirmed,-9.19,-75.0152
Philippines,,4/26/20,7579,Confirmed,13,122
Poland,,4/26/20,11617,Confirmed,51.9194,19.1451
Portugal,,4/26/20,23864,Confirmed,39.3999,-8.2245
Qatar,,4/26/20,10287,Confirmed,25.3548,51.1839
Romania,,4/26/20,11036,Confirmed,45.9432,24.9668
Russia,,4/26/20,80949,Confirmed,60,90
Rwanda,,4/26/20,191,Confirmed,-1.9403,29.8739
Saint Lucia,,4/26/20,15,Confirmed,13.9094,-60.9789
Saint Vincent and the Grenadines,,4/26/20,14,Confirmed,12.9843,-61.2872
San Marino,,4/26/20,538,Confirmed,43.9424,12.4578
Saudi Arabia,,4/26/20,17522,Confirmed,24,45
Senegal,,4/26/20,671,Confirmed,14.4974,-14.4524
Serbia,,4/26/20,8042,Confirmed,44.0165,21.0059
Seychelles,,4/26/20,11,Confirmed,-4.6796,55.492
Singapore,,4/26/20,13624,Confirmed,1.2833,103.8333
Slovakia,,4/26/20,1379,Confirmed,48.669,19.699
Slovenia,,4/26/20,1396,Confirmed,46.1512,14.9955
Somalia,,4/26/20,436,Confirmed,5.1521,46.1996
South Africa,,4/26/20,4546,Confirmed,-30.5595,22.9375
Spain,,4/26/20,207634,Confirmed,40,-4
Sri Lanka,,4/26/20,523,Confirmed,7,81
Sudan,,4/26/20,237,Confirmed,12.8628,30.2176
Suriname,,4/26/20,10,Confirmed,3.9193,-56.0278
Sweden,,4/26/20,18640,Confirmed,63,16
Switzerland,,4/26/20,29061,Confirmed,46.8182,8.2275
Taiwan*,,4/26/20,429,Confirmed,23.7,121
Tanzania,,4/26/20,299,Confirmed,-6.369,34.8888
Thailand,,4/26/20,2922,Confirmed,15,101
Togo,,4/26/20,98,Confirmed,8.6195,0.8248
Trinidad and Tobago,,4/26/20,115,Confirmed,10.6918,-61.2225
Tunisia,,4/26/20,949,Confirmed,34,9
Turkey,,4/26/20,110130,Confirmed,38.9637,35.2433
Uganda,,4/26/20,79,Confirmed,1,32
Ukraine,,4/26/20,8617,Confirmed,48.3794,31.1656
United Arab Emirates,,4/26/20,10349,Confirmed,24,54
United Kingdom,Bermuda,4/26/20,109,Confirmed,32.3078,-64.7505
United Kingdom,Cayman Islands,4/26/20,70,Confirmed,19.3133,-81.2546
United Kingdom,Channel Islands,4/26/20,525,Confirmed,49.3723,-2.3644
United Kingdom,Gibraltar,4/26/20,141,Confirmed,36.1408,-5.3536
United Kingdom,Isle of Man,4/26/20,308,Confirmed,54.2361,-4.5481
United Kingdom,Montserrat,4/26/20,11,Confirmed,16.7425,-62.1874
United Kingdom,,4/26/20,152840,Confirmed,55.3781,-3.436
Uruguay,,4/26/20,606,Confirmed,-32.5228,-55.7658
US,,4/26/20,965785,Confirmed,37.0902,-95.7129
Uzbekistan,,4/26/20,1869,Confirmed,41.3775,64.5853
Venezuela,,4/26/20,325,Confirmed,6.4238,-66.5897
Vietnam,,4/26/20,270,Confirmed,16,108
Zambia,,4/26/20,88,Confirmed,-15.4167,28.2833
Zimbabwe,,4/26/20,31,Confirmed,-20,30
Canada,Diamond Princess,4/26/20,0,Confirmed,0,0
Dominica,,4/26/20,16,Confirmed,15.415,-61.371
Grenada,,4/26/20,18,Confirmed,12.1165,-61.679
Mozambique,,4/26/20,76,Confirmed,-18.665695,35.529562
Syria,,4/26/20,43,Confirmed,34.802075,38.996815
Timor-Leste,,4/26/20,24,Confirmed,-8.874217,125.727539
Belize,,4/26/20,18,Confirmed,13.1939,-59.5432
Canada,Recovered,4/26/20,0,Confirmed,0,0
Laos,,4/26/20,19,Confirmed,19.85627,102.495496
Libya,,4/26/20,61,Confirmed,26.3351,17.228331
West Bank and Gaza,,4/26/20,342,Confirmed,31.9522,35.2332
Guinea-Bissau,,4/26/20,53,Confirmed,11.8037,-15.1804
Mali,,4/26/20,389,Confirmed,17.570692,-3.996166
Saint Kitts and Nevis,,4/26/20,15,Confirmed,17.357822,-62.782998
Canada,Northwest Territories,4/26/20,5,Confirmed,64.8255,-124.8457
Canada,Yukon,4/26/20,11,Confirmed,64.2823,-135
Kosovo,,4/26/20,763,Confirmed,42.602636,20.902977
Burma,,4/26/20,146,Confirmed,21.9162,95.956
United Kingdom,Anguilla,4/26/20,3,Confirmed,18.2206,-63.0686
United Kingdom,British Virgin Islands,4/26/20,6,Confirmed,18.4207,-64.64
United Kingdom,Turks and Caicos Islands,4/26/20,11,Confirmed,21.694,-71.7979
MS Zaandam,,4/26/20,9,Confirmed,0,0
Botswana,,4/26/20,22,Confirmed,-22.3285,24.6849
Burundi,,4/26/20,11,Confirmed,-3.3731,29.9189
Sierra Leone,,4/26/20,93,Confirmed,8.460555,-11.779889
Netherlands,"Bonaire, Sint Eustatius and Saba",4/26/20,5,Confirmed,12.1784,-68.2385
Malawi,,4/26/20,34,Confirmed,-13.254308,34.301525
United Kingdom,Falkland Islands (Malvinas),4/26/20,13,Confirmed,-51.7963,-59.5236
France,Saint Pierre and Miquelon,4/26/20,1,Confirmed,46.8852,-56.3159
South Sudan,,4/26/20,6,Confirmed,6.877,31.307
Western Sahara,,4/26/20,6,Confirmed,24.2155,-12.8858
Sao Tome and Principe,,4/26/20,4,Confirmed,0.18636,6.613081
Yemen,,4/26/20,1,Confirmed,15.552727,48.516388
Comoros,,4/26/20,0,Confirmed,-11.6455,43.3333
Tajikistan,,4/26/20,0,Confirmed,38.861034,71.276093
Afghanistan,,4/26/20,50,Deaths,33,65
Albania,,4/26/20,28,Deaths,41.1533,20.1683
Algeria,,4/26/20,425,Deaths,28.0339,1.6596
Andorra,,4/26/20,40,Deaths,42.5063,1.5218
Angola,,4/26/20,2,Deaths,-11.2027,17.8739
Antigua and Barbuda,,4/26/20,3,Deaths,17.0608,-61.7964
Argentina,,4/26/20,192,Deaths,-38.4161,-63.6167
Armenia,,4/26/20,28,Deaths,40.0691,45.0382
Australia,Australian Capital Territory,4/26/20,3,Deaths,-35.4735,149.0124
Australia,New South Wales,4/26/20,34,Deaths,-33.8688,151.2093
Australia,Northern Territory,4/26/20,0,Deaths,-12.4634,130.8456
Australia,Queensland,4/26/20,6,Deaths,-28.0167,153.4
Australia,South Australia,4/26/20,4,Deaths,-34.9285,138.6007
Australia,Tasmania,4/26/20,11,Deaths,-41.4545,145.9707
Australia,Victoria,4/26/20,17,Deaths,-37.8136,144.9631
Australia,Western Australia,4/26/20,8,Deaths,-31.9505,115.8605
Austria,,4/26/20,542,Deaths,47.5162,14.5501
Azerbaijan,,4/26/20,21,Deaths,40.1431,47.5769
Bahamas,,4/26/20,11,Deaths,25.0343,-77.3963
Bahrain,,4/26/20,8,Deaths,26.0275,50.55
Bangladesh,,4/26/20,145,Deaths,23.685,90.3563
Barbados,,4/26/20,6,Deaths,13.1939,-59.5432
Belarus,,4/26/20,72,Deaths,53.7098,27.9534
Belgium,,4/26/20,7094,Deaths,50.8333,4
Benin,,4/26/20,1,Deaths,9.3077,2.3158
Bhutan,,4/26/20,0,Deaths,27.5142,90.4336
Bolivia,,4/26/20,50,Deaths,-16.2902,-63.5887
Bosnia and Herzegovina,,4/26/20,59,Deaths,43.9159,17.6791
Brazil,,4/26/20,4286,Deaths,-14.235,-51.9253
Brunei,,4/26/20,1,Deaths,4.5353,114.7277
Bulgaria,,4/26/20,56,Deaths,42.7339,25.4858
Burkina Faso,,4/26/20,42,Deaths,12.2383,-1.5616
Cabo Verde,,4/26/20,1,Deaths,16.5388,-23.0418
Cambodia,,4/26/20,0,Deaths,11.55,104.9167
Cameroon,,4/26/20,56,Deaths,3.848,11.5021
Canada,Alberta,4/26/20,73,Deaths,53.9333,-116.5765
Canada,British Columbia,4/26/20,100,Deaths,49.2827,-123.1207
Canada,Grand Princess,4/26/20,0,Deaths,37.6489,-122.6655
Canada,Manitoba,4/26/20,6,Deaths,53.7609,-98.8139
Canada,New Brunswick,4/26/20,0,Deaths,46.5653,-66.4619
Canada,Newfoundland and Labrador,4/26/20,3,Deaths,53.1355,-57.6604
Canada,Nova Scotia,4/26/20,24,Deaths,44.682,-63.7443
Canada,Ontario,4/26/20,960,Deaths,51.2538,-85.3232
Canada,Prince Edward Island,4/26/20,0,Deaths,46.5107,-63.4168
Canada,Quebec,4/26/20,1516,Deaths,52.9399,-73.5491
Canada,Saskatchewan,4/26/20,4,Deaths,52.9399,-106.4509
Central African Republic,,4/26/20,0,Deaths,6.6111,20.9394
Chad,,4/26/20,0,Deaths,15.4542,18.7322
Chile,,4/26/20,189,Deaths,-35.6751,-71.543
China,Anhui,4/26/20,6,Deaths,31.8257,117.2264
China,Beijing,4/26/20,9,Deaths,40.1824,116.4142
China,Chongqing,4/26/20,6,Deaths,30.0572,107.874
China,Fujian,4/26/20,1,Deaths,26.0789,117.9874
China,Gansu,4/26/20,2,Deaths,37.8099,101.0583
China,Guangdong,4/26/20,8,Deaths,23.3417,113.4244
China,Guangxi,4/26/20,2,Deaths,23.8298,108.7881
China,Guizhou,4/26/20,2,Deaths,26.8154,106.8748
China,Hainan,4/26/20,6,Deaths,19.1959,109.7453
China,Hebei,4/26/20,6,Deaths,39.549,116.1306
China,Heilongjiang,4/26/20,13,Deaths,47.862,127.7615
China,Henan,4/26/20,22,Deaths,33.882,113.614
China,Hong Kong,4/26/20,4,Deaths,22.3,114.2
China,Hubei,4/26/20,4512,Deaths,30.9756,112.2707
China,Hunan,4/26/20,4,Deaths,27.6104,111.7088
China,Inner Mongolia,4/26/20,1,Deaths,44.0935,113.9448
China,Jiangsu,4/26/20,0,Deaths,32.9711,119.455
China,Jiangxi,4/26/20,1,Deaths,27.614,115.7221
China,Jilin,4/26/20,1,Deaths,43.6661,126.1923
China,Liaoning,4/26/20,2,Deaths,41.2956,122.6085
China,Macau,4/26/20,0,Deaths,22.1667,113.55
China,Ningxia,4/26/20,0,Deaths,37.2692,106.1655
China,Qinghai,4/26/20,0,Deaths,35.7452,95.9956
China,Shaanxi,4/26/20,3,Deaths,35.1917,108.8701
China,Shandong,4/26/20,7,Deaths,36.3427,118.1498
China,Shanghai,4/26/20,7,Deaths,31.202,121.4491
China,Shanxi,4/26/20,0,Deaths,37.5777,112.2922
China,Sichuan,4/26/20,3,Deaths,30.6171,102.7103
China,Tianjin,4/26/20,3,Deaths,39.3054,117.323
China,Tibet,4/26/20,0,Deaths,31.6927,88.0924
China,Xinjiang,4/26/20,3,Deaths,41.1129,85.2401
China,Yunnan,4/26/20,2,Deaths,24.974,101.487
China,Zhejiang,4/26/20,1,Deaths,29.1832,120.0934
Colombia,,4/26/20,244,Deaths,4.5709,-74.2973
Congo (Brazzaville),,4/26/20,6,Deaths,-4.0383,21.7587
Congo (Kinshasa),,4/26/20,28,Deaths,-4.0383,21.7587
Costa Rica,,4/26/20,6,Deaths,9.7489,-83.7534
Cote d'Ivoire,,4/26/20,14,Deaths,7.54,-5.5471
Croatia,,4/26/20,55,Deaths,45.1,15.2
Diamond Princess,,4/26/20,13,Deaths,0,0
Cuba,,4/26/20,54,Deaths,22,-80
Cyprus,,4/26/20,14,Deaths,35.1264,33.4299
Czechia,,4/26/20,220,Deaths,49.8175,15.473
Denmark,Faroe Islands,4/26/20,0,Deaths,61.8926,-6.9118
Denmark,Greenland,4/26/20,0,Deaths,71.7069,-42.6043
Denmark,,4/26/20,422,Deaths,56.2639,9.5018
Djibouti,,4/26/20,2,Deaths,11.8251,42.5903
Dominican Republic,,4/26/20,278,Deaths,18.7357,-70.1627
Ecuador,,4/26/20,576,Deaths,-1.8312,-78.1834
Egypt,,4/26/20,317,Deaths,26,30
El Salvador,,4/26/20,8,Deaths,13.7942,-88.8965
Equatorial Guinea,,4/26/20,1,Deaths,1.5,10
Eritrea,,4/26/20,0,Deaths,15.1794,39.7823
Estonia,,4/26/20,49,Deaths,58.5953,25.0136
Eswatini,,4/26/20,1,Deaths,-26.5225,31.4659
Ethiopia,,4/26/20,3,Deaths,9.145,40.4897
Fiji,,4/26/20,0,Deaths,-17.7134,178.065
Finland,,4/26/20,190,Deaths,64,26
France,French Guiana,4/26/20,1,Deaths,3.9339,-53.1258
France,French Polynesia,4/26/20,0,Deaths,-17.6797,149.4068
France,Guadeloupe,4/26/20,12,Deaths,16.25,-61.5833
France,Mayotte,4/26/20,4,Deaths,-12.8275,45.1662
France,New Caledonia,4/26/20,0,Deaths,-20.9043,165.618
France,Reunion,4/26/20,0,Deaths,-21.1351,55.2471
France,Saint Barthelemy,4/26/20,0,Deaths,17.9,-62.8333
France,St Martin,4/26/20,3,Deaths,18.0708,-63.0501
France,Martinique,4/26/20,14,Deaths,14.6415,-61.0242
France,,4/26/20,22825,Deaths,46.2276,2.2137
Gabon,,4/26/20,3,Deaths,-0.8037,11.6094
Gambia,,4/26/20,1,Deaths,13.4432,-15.3101
Georgia,,4/26/20,6,Deaths,42.3154,43.3569
Germany,,4/26/20,5976,Deaths,51,9
Ghana,,4/26/20,11,Deaths,7.9465,-1.0232
Greece,,4/26/20,134,Deaths,39.0742,21.8243
Guatemala,,4/26/20,15,Deaths,15.7835,-90.2308
Guinea,,4/26/20,7,Deaths,9.9456,-9.6966
Guyana,,4/26/20,8,Deaths,5,-58.75
Haiti,,4/26/20,6,Deaths,18.9712,-72.2852
Holy See,,4/26/20,0,Deaths,41.9029,12.4534
Honduras,,4/26/20,59,Deaths,15.2,-86.2419
Hungary,,4/26/20,272,Deaths,47.1625,19.5033
Iceland,,4/26/20,10,Deaths,64.9631,-19.0208
India,,4/26/20,881,Deaths,21,78
Indonesia,,4/26/20,743,Deaths,-0.7893,113.9213
Iran,,4/26/20,5710,Deaths,32,53
Iraq,,4/26/20,87,Deaths,33,44
Ireland,,4/26/20,1087,Deaths,53.1424,-7.6921
Israel,,4/26/20,201,Deaths,31,35
Italy,,4/26/20,26644,Deaths,43,12
Jamaica,,4/26/20,7,Deaths,18.1096,-77.2975
Japan,,4/26/20,372,Deaths,36,138
Jordan,,4/26/20,7,Deaths,31.24,36.51
Kazakhstan,,4/26/20,25,Deaths,48.0196,66.9237
Kenya,,4/26/20,14,Deaths,-0.0236,37.9062
"Korea, South",,4/26/20,243,Deaths,36,128
Kuwait,,4/26/20,20,Deaths,29.5,47.75
Kyrgyzstan,,4/26/20,8,Deaths,41.2044,74.7661
Latvia,,4/26/20,12,Deaths,56.8796,24.6032
Lebanon,,4/26/20,24,Deaths,33.8547,35.8623
Liberia,,4/26/20,12,Deaths,6.4281,-9.4295
Liechtenstein,,4/26/20,1,Deaths,47.14,9.55
Lithuania,,4/26/20,41,Deaths,55.1694,23.8813
Luxembourg,,4/26/20,88,Deaths,49.8153,6.1296
Madagascar,,4/26/20,0,Deaths,-18.7669,46.8691
Malaysia,,4/26/20,98,Deaths,2.5,112.5
Maldives,,4/26/20,0,Deaths,3.2028,73.2207
Malta,,4/26/20,4,Deaths,35.9375,14.3754
Mauritania,,4/26/20,1,Deaths,21.0079,10.9408
Mauritius,,4/26/20,9,Deaths,-20.2,57.5
Mexico,,4/26/20,1351,Deaths,23.6345,-102.5528
Moldova,,4/26/20,96,Deaths,47.4116,28.3699
Monaco,,4/26/20,4,Deaths,43.7333,7.4167
Mongolia,,4/26/20,0,Deaths,46.8625,103.8467
Montenegro,,4/26/20,7,Deaths,42.5,19.3
Morocco,,4/26/20,161,Deaths,31.7917,-7.0926
Namibia,,4/26/20,0,Deaths,-22.9576,18.4904
Nepal,,4/26/20,0,Deaths,28.1667,84.25
Netherlands,Aruba,4/26/20,2,Deaths,12.5186,-70.0358
Netherlands,Curacao,4/26/20,1,Deaths,12.1696,-68.99
Netherlands,Sint Maarten,4/26/20,13,Deaths,18.0425,-63.0548
Netherlands,,4/26/20,4475,Deaths,52.1326,5.2913
New Zealand,,4/26/20,19,Deaths,-40.9006,174.886
Nicaragua,,4/26/20,3,Deaths,12.8654,-85.2072
Niger,,4/26/20,29,Deaths,17.6078,8.0817
Nigeria,,4/26/20,40,Deaths,9.082,8.6753
North Macedonia,,4/26/20,61,Deaths,41.6086,21.7453
Norway,,4/26/20,201,Deaths,60.472,8.4689
Oman,,4/26/20,10,Deaths,21,57
Pakistan,,4/26/20,281,Deaths,30.3753,69.3451
Panama,,4/26/20,165,Deaths,8.538,-80.7821
Papua New Guinea,,4/26/20,0,Deaths,-6.315,143.9555
Paraguay,,4/26/20,9,Deaths,-23.4425,-58.4438
Peru,,4/26/20,728,Deaths,-9.19,-75.0152
Philippines,,4/26/20,501,Deaths,13,122
Poland,,4/26/20,535,Deaths,51.9194,19.1451
Portugal,,4/26/20,903,Deaths,39.3999,-8.2245
Qatar,,4/26/20,10,Deaths,25.3548,51.1839
Romania,,4/26/20,619,Deaths,45.9432,24.9668
Russia,,4/26/20,747,Deaths,60,90
Rwanda,,4/26/20,0,Deaths,-1.9403,29.8739
Saint Lucia,,4/26/20,0,Deaths,13.9094,-60.9789
Saint Vincent and the Grenadines,,4/26/20,0,Deaths,12.9843,-61.2872
San Marino,,4/26/20,41,Deaths,43.9424,12.4578
Saudi Arabia,,4/26/20,139,Deaths,24,45
Senegal,,4/26/20,9,Deaths,14.4974,-14.4524
Serbia,,4/26/20,156,Deaths,44.0165,21.0059
Seychelles,,4/26/20,0,Deaths,-4.6796,55.492
Singapore,,4/26/20,12,Deaths,1.2833,103.8333
Slovakia,,4/26/20,18,Deaths,48.669,19.699
Slovenia,,4/26/20,82,Deaths,46.1512,14.9955
Somalia,,4/26/20,23,Deaths,5.1521,46.1996
South Africa,,4/26/20,87,Deaths,-30.5595,22.9375
Spain,,4/26/20,23190,Deaths,40,-4
Sri Lanka,,4/26/20,7,Deaths,7,81
Sudan,,4/26/20,21,Deaths,12.8628,30.2176
Suriname,,4/26/20,1,Deaths,3.9193,-56.0278
Sweden,,4/26/20,2194,Deaths,63,16
Switzerland,,4/26/20,1610,Deaths,46.8182,8.2275
Taiwan*,,4/26/20,6,Deaths,23.7,121
Tanzania,,4/26/20,10,Deaths,-6.369,34.8888
Thailand,,4/26/20,51,Deaths,15,101
Togo,,4/26/20,6,Deaths,8.6195,0.8248
Trinidad and Tobago,,4/26/20,8,Deaths,10.6918,-61.2225
Tunisia,,4/26/20,38,Deaths,34,9
Turkey,,4/26/20,2805,Deaths,38.9637,35.2433
Uganda,,4/26/20,0,Deaths,1,32
Ukraine,,4/26/20,209,Deaths,48.3794,31.1656
United Arab Emirates,,4/26/20,76,Deaths,24,54
United Kingdom,Bermuda,4/26/20,5,Deaths,32.3078,-64.7505
United Kingdom,Cayman Islands,4/26/20,1,Deaths,19.3133,-81.2546
United Kingdom,Channel Islands,4/26/20,35,Deaths,49.3723,-2.3644
United Kingdom,Gibraltar,4/26/20,0,Deaths,36.1408,-5.3536
United Kingdom,Isle of Man,4/26/20,18,Deaths,54.2361,-4.5481
United Kingdom,Montserrat,4/26/20,1,Deaths,16.7425,-62.1874
United Kingdom,,4/26/20,24055,Deaths,55.3781,-3.436
Uruguay,,4/26/20,15,Deaths,-32.5228,-55.7658
US,,4/26/20,54881,Deaths,37.0902,-95.7129
Uzbekistan,,4/26/20,8,Deaths,41.3775,64.5853
Venezuela,,4/26/20,10,Deaths,6.4238,-66.5897
Vietnam,,4/26/20,0,Deaths,16,108
Zambia,,4/26/20,3,Deaths,-15.4167,28.2833
Zimbabwe,,4/26/20,4,Deaths,-20,30
Canada,Diamond Princess,4/26/20,1,Deaths,0,0
Dominica,,4/26/20,0,Deaths,15.415,-61.371
Grenada,,4/26/20,0,Deaths,12.1165,-61.679
Mozambique,,4/26/20,0,Deaths,-18.665695,35.529562
Syria,,4/26/20,3,Deaths,34.802075,38.996815
Timor-Leste,,4/26/20,0,Deaths,-8.874217,125.727539
Belize,,4/26/20,2,Deaths,13.1939,-59.5432
Canada,Recovered,4/26/20,0,Deaths,0,0
Laos,,4/26/20,0,Deaths,19.85627,102.495496
Libya,,4/26/20,2,Deaths,26.3351,17.228331
West Bank and Gaza,,4/26/20,2,Deaths,31.9522,35.2332
Guinea-Bissau,,4/26/20,1,Deaths,11.8037,-15.1804
Mali,,4/26/20,23,Deaths,17.570692,-3.996166
Saint Kitts and Nevis,,4/26/20,0,Deaths,17.357822,-62.782998
Canada,Northwest Territories,4/26/20,0,Deaths,64.8255,-124.8457
Canada,Yukon,4/26/20,0,Deaths,64.2823,-135
Kosovo,,4/26/20,21,Deaths,42.602636,20.902977
Burma,,4/26/20,5,Deaths,21.9162,95.956
United Kingdom,Anguilla,4/26/20,0,Deaths,18.2206,-63.0686
United Kingdom,British Virgin Islands,4/26/20,1,Deaths,18.4207,-64.64
United Kingdom,Turks and Caicos Islands,4/26/20,1,Deaths,21.694,-71.7979
MS Zaandam,,4/26/20,2,Deaths,0,0
Botswana,,4/26/20,1,Deaths,-22.3285,24.6849
Burundi,,4/26/20,1,Deaths,-3.3731,29.9189
Sierra Leone,,4/26/20,4,Deaths,8.460555,-11.779889
Netherlands,"Bonaire, Sint Eustatius and Saba",4/26/20,0,Deaths,12.1784,-68.2385
Malawi,,4/26/20,3,Deaths,-13.254308,34.301525
United Kingdom,Falkland Islands (Malvinas),4/26/20,0,Deaths,-51.7963,-59.5236
France,Saint Pierre and Miquelon,4/26/20,0,Deaths,46.8852,-56.3159
South Sudan,,4/26/20,0,Deaths,6.877,31.307
Western Sahara,,4/26/20,0,Deaths,24.2155,-12.8858
Sao Tome and Principe,,4/26/20,0,Deaths,0.18636,6.613081
Yemen,,4/26/20,0,Deaths,15.552727,48.516388
Comoros,,4/26/20,0,Deaths,-11.6455,43.3333
Tajikistan,,4/26/20,0,Deaths,38.861034,71.276093
Afghanistan,,4/27/20,220,Recovered,33,65
Albania,,4/27/20,422,Recovered,41.1533,20.1683
Algeria,,4/27/20,1558,Recovered,28.0339,1.6596
Andorra,,4/27/20,385,Recovered,42.5063,1.5218
Angola,,4/27/20,6,Recovered,-11.2027,17.8739
Antigua and Barbuda,,4/27/20,11,Recovered,17.0608,-61.7964
Argentina,,4/27/20,1140,Recovered,-38.4161,-63.6167
Armenia,,4/27/20,848,Recovered,40.0691,45.0382
Australia,Australian Capital Territory,4/27/20,100,Recovered,-35.4735,149.0124
Australia,New South Wales,4/27/20,2227,Recovered,-33.8688,151.2093
Australia,Northern Territory,4/27/20,23,Recovered,-12.4634,130.8456
Australia,Queensland,4/27/20,926,Recovered,-28.0167,153.4
Australia,South Australia,4/27/20,414,Recovered,-34.9285,138.6007
Australia,Tasmania,4/27/20,132,Recovered,-41.4545,145.9707
Australia,Victoria,4/27/20,1280,Recovered,-37.8136,144.9631
Australia,Western Australia,4/27/20,486,Recovered,-31.9505,115.8605
Austria,,4/27/20,12362,Recovered,47.5162,14.5501
Azerbaijan,,4/27/20,1162,Recovered,40.1431,47.5769
Bahamas,,4/27/20,22,Recovered,25.0343,-77.3963
Bahrain,,4/27/20,1218,Recovered,26.0275,50.55
Bangladesh,,4/27/20,131,Recovered,23.685,90.3563
Barbados,,4/27/20,39,Recovered,13.1939,-59.5432
Belarus,,4/27/20,1740,Recovered,53.7098,27.9534
Belgium,,4/27/20,10878,Recovered,50.8333,4
Belize,,4/27/20,6,Recovered,13.1939,-59.5432
Benin,,4/27/20,33,Recovered,9.3077,2.3158
Bhutan,,4/27/20,4,Recovered,27.5142,90.4336
Bolivia,,4/27/20,98,Recovered,-16.2902,-63.5887
Bosnia and Herzegovina,,4/27/20,659,Recovered,43.9159,17.6791
Brazil,,4/27/20,31142,Recovered,-14.235,-51.9253
Brunei,,4/27/20,124,Recovered,4.5353,114.7277
Bulgaria,,4/27/20,206,Recovered,42.7339,25.4858
Burkina Faso,,4/27/20,469,Recovered,12.2383,-1.5616
Cabo Verde,,4/27/20,1,Recovered,16.5388,-23.0418
Cambodia,,4/27/20,119,Recovered,11.55,104.9167
Cameroon,,4/27/20,805,Recovered,3.848,11.5021
Canada,,4/27/20,18268,Recovered,56.1304,-106.3468
Central African Republic,,4/27/20,10,Recovered,6.6111,20.9394
Chad,,4/27/20,15,Recovered,15.4542,18.7322
Chile,,4/27/20,7327,Recovered,-35.6751,-71.543
China,Anhui,4/27/20,985,Recovered,31.8257,117.2264
China,Beijing,4/27/20,536,Recovered,40.1824,116.4142
